timestamp,hand,landmark_index,x,y,z
1728496187.3788402,0,"NormalizedLandmark(x=0.5896957516670227, y=0.265557199716568, z=-0.0806572362780571, visibility=0.0, presence=0.0)",0.5896957516670227,0.265557199716568,-0.0806572362780571
1728496187.3788402,0,"NormalizedLandmark(x=0.5880839228630066, y=0.20711293816566467, z=-0.10273628681898117, visibility=0.0, presence=0.0)",0.5880839228630066,0.20711293816566467,-0.10273628681898117
1728496187.3788402,0,"NormalizedLandmark(x=0.5860555171966553, y=0.1541721224784851, z=-0.11978106945753098, visibility=0.0, presence=0.0)",0.5860555171966553,0.1541721224784851,-0.11978106945753098
1728496187.3788402,0,"NormalizedLandmark(x=0.5418758392333984, y=0.35755518078804016, z=-0.05258755385875702, visibility=0.0, presence=0.0)",0.5418758392333984,0.35755518078804016,-0.05258755385875702
1728496187.3788402,0,"NormalizedLandmark(x=0.5292665958404541, y=0.24335764348506927, z=-0.07955295592546463, visibility=0.0, presence=0.0)",0.5292665958404541,0.24335764348506927,-0.07955295592546463
1728496187.3788402,0,"NormalizedLandmark(x=0.5215997099876404, y=0.17148812115192413, z=-0.10298476368188858, visibility=0.0, presence=0.0)",0.5215997099876404,0.17148812115192413,-0.10298476368188858
1728496187.3788402,0,"NormalizedLandmark(x=0.5145977735519409, y=0.10589441657066345, z=-0.12221966683864594, visibility=0.0, presence=0.0)",0.5145977735519409,0.10589441657066345,-0.12221966683864594
1728496187.3788402,0,"NormalizedLandmark(x=0.49727433919906616, y=0.38103580474853516, z=-0.05754726752638817, visibility=0.0, presence=0.0)",0.49727433919906616,0.38103580474853516,-0.05754726752638817
1728496187.3788402,0,"NormalizedLandmark(x=0.47755151987075806, y=0.2771620750427246, z=-0.087896928191185, visibility=0.0, presence=0.0)",0.47755151987075806,0.2771620750427246,-0.087896928191185
1728496187.3788402,0,"NormalizedLandmark(x=0.46529245376586914, y=0.214097261428833, z=-0.10933404415845871, visibility=0.0, presence=0.0)",0.46529245376586914,0.214097261428833,-0.10933404415845871
1728496187.3788402,0,"NormalizedLandmark(x=0.45791715383529663, y=0.15341675281524658, z=-0.12504296004772186, visibility=0.0, presence=0.0)",0.45791715383529663,0.15341675281524658,-0.12504296004772186
1728496187.3788402,0,"NormalizedLandmark(x=0.4580444097518921, y=0.42483437061309814, z=-0.06572894006967545, visibility=0.0, presence=0.0)",0.4580444097518921,0.42483437061309814,-0.06572894006967545
1728496187.3788402,0,"NormalizedLandmark(x=0.42528778314590454, y=0.3599706292152405, z=-0.09616732597351074, visibility=0.0, presence=0.0)",0.42528778314590454,0.3599706292152405,-0.09616732597351074
1728496187.3788402,0,"NormalizedLandmark(x=0.406413197517395, y=0.31744134426116943, z=-0.11199329793453217, visibility=0.0, presence=0.0)",0.406413197517395,0.31744134426116943,-0.11199329793453217
1728496187.3788402,0,"NormalizedLandmark(x=0.3921020030975342, y=0.27483803033828735, z=-0.1228855699300766, visibility=0.0, presence=0.0)",0.3921020030975342,0.27483803033828735,-0.1228855699300766
1728496187.4495842,0,"NormalizedLandmark(x=0.537710428237915, y=0.5965002775192261, z=1.6799116053789476e-07, visibility=0.0, presence=0.0)",0.537710428237915,0.5965002775192261,1.6799116053789476e-07
1728496187.4495842,0,"NormalizedLandmark(x=0.611799955368042, y=0.5578464865684509, z=-0.041134875267744064, visibility=0.0, presence=0.0)",0.611799955368042,0.5578464865684509,-0.041134875267744064
1728496187.4495842,0,"NormalizedLandmark(x=0.6678752303123474, y=0.48294201493263245, z=-0.058539506047964096, visibility=0.0, presence=0.0)",0.6678752303123474,0.48294201493263245,-0.058539506047964096
1728496187.4495842,0,"NormalizedLandmark(x=0.6979394555091858, y=0.41524195671081543, z=-0.07269851118326187, visibility=0.0, presence=0.0)",0.6979394555091858,0.41524195671081543,-0.07269851118326187
1728496187.4495842,0,"NormalizedLandmark(x=0.7222328186035156, y=0.3559192419052124, z=-0.08866386115550995, visibility=0.0, presence=0.0)",0.7222328186035156,0.3559192419052124,-0.08866386115550995
1728496187.4495842,0,"NormalizedLandmark(x=0.5925562381744385, y=0.3621905446052551, z=-0.051363881677389145, visibility=0.0, presence=0.0)",0.5925562381744385,0.3621905446052551,-0.051363881677389145
1728496187.4495842,0,"NormalizedLandmark(x=0.5896957516670227, y=0.265557199716568, z=-0.0806572362780571, visibility=0.0, presence=0.0)",0.5896957516670227,0.265557199716568,-0.0806572362780571
1728496187.4495842,0,"NormalizedLandmark(x=0.5880839228630066, y=0.20711293816566467, z=-0.10273628681898117, visibility=0.0, presence=0.0)",0.5880839228630066,0.20711293816566467,-0.10273628681898117
1728496187.4495842,0,"NormalizedLandmark(x=0.5860555171966553, y=0.1541721224784851, z=-0.11978106945753098, visibility=0.0, presence=0.0)",0.5860555171966553,0.1541721224784851,-0.11978106945753098
1728496187.4495842,0,"NormalizedLandmark(x=0.5418758392333984, y=0.35755518078804016, z=-0.05258755385875702, visibility=0.0, presence=0.0)",0.5418758392333984,0.35755518078804016,-0.05258755385875702
1728496187.4495842,0,"NormalizedLandmark(x=0.5292665958404541, y=0.24335764348506927, z=-0.07955295592546463, visibility=0.0, presence=0.0)",0.5292665958404541,0.24335764348506927,-0.07955295592546463
1728496187.4495842,0,"NormalizedLandmark(x=0.5215997099876404, y=0.17148812115192413, z=-0.10298476368188858, visibility=0.0, presence=0.0)",0.5215997099876404,0.17148812115192413,-0.10298476368188858
1728496187.4495842,0,"NormalizedLandmark(x=0.5145977735519409, y=0.10589441657066345, z=-0.12221966683864594, visibility=0.0, presence=0.0)",0.5145977735519409,0.10589441657066345,-0.12221966683864594
1728496187.4495842,0,"NormalizedLandmark(x=0.49727433919906616, y=0.38103580474853516, z=-0.05754726752638817, visibility=0.0, presence=0.0)",0.49727433919906616,0.38103580474853516,-0.05754726752638817
1728496187.4495842,0,"NormalizedLandmark(x=0.47755151987075806, y=0.2771620750427246, z=-0.087896928191185, visibility=0.0, presence=0.0)",0.47755151987075806,0.2771620750427246,-0.087896928191185
1728496187.4495842,0,"NormalizedLandmark(x=0.46529245376586914, y=0.214097261428833, z=-0.10933404415845871, visibility=0.0, presence=0.0)",0.46529245376586914,0.214097261428833,-0.10933404415845871
1728496187.4495842,0,"NormalizedLandmark(x=0.45791715383529663, y=0.15341675281524658, z=-0.12504296004772186, visibility=0.0, presence=0.0)",0.45791715383529663,0.15341675281524658,-0.12504296004772186
1728496187.4495842,0,"NormalizedLandmark(x=0.4580444097518921, y=0.42483437061309814, z=-0.06572894006967545, visibility=0.0, presence=0.0)",0.4580444097518921,0.42483437061309814,-0.06572894006967545
1728496187.4495842,0,"NormalizedLandmark(x=0.42528778314590454, y=0.3599706292152405, z=-0.09616732597351074, visibility=0.0, presence=0.0)",0.42528778314590454,0.3599706292152405,-0.09616732597351074
1728496187.4495842,0,"NormalizedLandmark(x=0.406413197517395, y=0.31744134426116943, z=-0.11199329793453217, visibility=0.0, presence=0.0)",0.406413197517395,0.31744134426116943,-0.11199329793453217
1728496187.4495842,0,"NormalizedLandmark(x=0.3921020030975342, y=0.27483803033828735, z=-0.1228855699300766, visibility=0.0, presence=0.0)",0.3921020030975342,0.27483803033828735,-0.1228855699300766
1728496187.5163057,0,"NormalizedLandmark(x=0.5425202250480652, y=0.5978913903236389, z=1.7119761253070465e-07, visibility=0.0, presence=0.0)",0.5425202250480652,0.5978913903236389,1.7119761253070465e-07
1728496187.5163057,0,"NormalizedLandmark(x=0.6144956946372986, y=0.5568464398384094, z=-0.03978642448782921, visibility=0.0, presence=0.0)",0.6144956946372986,0.5568464398384094,-0.03978642448782921
1728496187.5163057,0,"NormalizedLandmark(x=0.6693939566612244, y=0.4813345968723297, z=-0.056626081466674805, visibility=0.0, presence=0.0)",0.6693939566612244,0.4813345968723297,-0.056626081466674805
1728496187.5163057,0,"NormalizedLandmark(x=0.6990654468536377, y=0.41382309794425964, z=-0.07073342055082321, visibility=0.0, presence=0.0)",0.6990654468536377,0.41382309794425964,-0.07073342055082321
1728496187.5163057,0,"NormalizedLandmark(x=0.7269793748855591, y=0.35795858502388, z=-0.08662859350442886, visibility=0.0, presence=0.0)",0.7269793748855591,0.35795858502388,-0.08662859350442886
1728496187.5163057,0,"NormalizedLandmark(x=0.5920434594154358, y=0.3626593351364136, z=-0.04774708300828934, visibility=0.0, presence=0.0)",0.5920434594154358,0.3626593351364136,-0.04774708300828934
1728496187.5163057,0,"NormalizedLandmark(x=0.5900115370750427, y=0.2685466408729553, z=-0.0762970820069313, visibility=0.0, presence=0.0)",0.5900115370750427,0.2685466408729553,-0.0762970820069313
1728496187.5163057,0,"NormalizedLandmark(x=0.5878443121910095, y=0.21179716289043427, z=-0.0980319157242775, visibility=0.0, presence=0.0)",0.5878443121910095,0.21179716289043427,-0.0980319157242775
1728496187.5163057,0,"NormalizedLandmark(x=0.5853376984596252, y=0.1600670963525772, z=-0.11490431427955627, visibility=0.0, presence=0.0)",0.5853376984596252,0.1600670963525772,-0.11490431427955627
1728496187.5163057,0,"NormalizedLandmark(x=0.541085958480835, y=0.35846081376075745, z=-0.0493079349398613, visibility=0.0, presence=0.0)",0.541085958480835,0.35846081376075745,-0.0493079349398613
1728496187.5163057,0,"NormalizedLandmark(x=0.5271589756011963, y=0.24698248505592346, z=-0.07578243315219879, visibility=0.0, presence=0.0)",0.5271589756011963,0.24698248505592346,-0.07578243315219879
1728496187.5163057,0,"NormalizedLandmark(x=0.5184662342071533, y=0.17630918323993683, z=-0.09920016676187515, visibility=0.0, presence=0.0)",0.5184662342071533,0.17630918323993683,-0.09920016676187515
1728496187.5163057,0,"NormalizedLandmark(x=0.5101395845413208, y=0.11161696910858154, z=-0.11822148412466049, visibility=0.0, presence=0.0)",0.5101395845413208,0.11161696910858154,-0.11822148412466049
1728496187.5163057,0,"NormalizedLandmark(x=0.49774718284606934, y=0.382861852645874, z=-0.05468807741999626, visibility=0.0, presence=0.0)",0.49774718284606934,0.382861852645874,-0.05468807741999626
1728496187.5163057,0,"NormalizedLandmark(x=0.47467097640037537, y=0.2831980586051941, z=-0.08438276499509811, visibility=0.0, presence=0.0)",0.47467097640037537,0.2831980586051941,-0.08438276499509811
1728496187.5163057,0,"NormalizedLandmark(x=0.4624011516571045, y=0.2217073291540146, z=-0.1056084856390953, visibility=0.0, presence=0.0)",0.4624011516571045,0.2217073291540146,-0.1056084856390953
1728496187.5163057,0,"NormalizedLandmark(x=0.45522552728652954, y=0.16177591681480408, z=-0.12108132988214493, visibility=0.0, presence=0.0)",0.45522552728652954,0.16177591681480408,-0.12108132988214493
1728496187.5163057,0,"NormalizedLandmark(x=0.46061834692955017, y=0.4276249408721924, z=-0.06327521800994873, visibility=0.0, presence=0.0)",0.46061834692955017,0.4276249408721924,-0.06327521800994873
1728496187.5163057,0,"NormalizedLandmark(x=0.427362322807312, y=0.36432957649230957, z=-0.093049556016922, visibility=0.0, presence=0.0)",0.427362322807312,0.36432957649230957,-0.093049556016922
1728496187.5163057,0,"NormalizedLandmark(x=0.40918317437171936, y=0.32156139612197876, z=-0.10866019129753113, visibility=0.0, presence=0.0)",0.40918317437171936,0.32156139612197876,-0.10866019129753113
1728496187.5163057,0,"NormalizedLandmark(x=0.3958722949028015, y=0.2780998945236206, z=-0.11933133006095886, visibility=0.0, presence=0.0)",0.3958722949028015,0.2780998945236206,-0.11933133006095886
1728496187.5678937,0,"NormalizedLandmark(x=0.5446226596832275, y=0.5971826314926147, z=1.6204047881274164e-07, visibility=0.0, presence=0.0)",0.5446226596832275,0.5971826314926147,1.6204047881274164e-07
1728496187.5678937,0,"NormalizedLandmark(x=0.6179777383804321, y=0.552361249923706, z=-0.03729456290602684, visibility=0.0, presence=0.0)",0.6179777383804321,0.552361249923706,-0.03729456290602684
1728496187.5678937,0,"NormalizedLandmark(x=0.6718138456344604, y=0.4782797694206238, z=-0.05350860208272934, visibility=0.0, presence=0.0)",0.6718138456344604,0.4782797694206238,-0.05350860208272934
1728496187.5678937,0,"NormalizedLandmark(x=0.7022576928138733, y=0.4134976863861084, z=-0.06776413321495056, visibility=0.0, presence=0.0)",0.7022576928138733,0.4134976863861084,-0.06776413321495056
1728496187.5678937,0,"NormalizedLandmark(x=0.7303927540779114, y=0.35876354575157166, z=-0.08366447687149048, visibility=0.0, presence=0.0)",0.7303927540779114,0.35876354575157166,-0.08366447687149048
1728496187.5678937,0,"NormalizedLandmark(x=0.5951413512229919, y=0.3558907210826874, z=-0.04155750945210457, visibility=0.0, presence=0.0)",0.5951413512229919,0.3558907210826874,-0.04155750945210457
1728496187.5678937,0,"NormalizedLandmark(x=0.5932365655899048, y=0.2639617621898651, z=-0.06874564290046692, visibility=0.0, presence=0.0)",0.5932365655899048,0.2639617621898651,-0.06874564290046692
1728496187.5678937,0,"NormalizedLandmark(x=0.591336727142334, y=0.20877428352832794, z=-0.09081598371267319, visibility=0.0, presence=0.0)",0.591336727142334,0.20877428352832794,-0.09081598371267319
1728496187.5678937,0,"NormalizedLandmark(x=0.5892701745033264, y=0.15765348076820374, z=-0.1081719845533371, visibility=0.0, presence=0.0)",0.5892701745033264,0.15765348076820374,-0.1081719845533371
1728496187.5678937,0,"NormalizedLandmark(x=0.5451259613037109, y=0.35304200649261475, z=-0.044179242104291916, visibility=0.0, presence=0.0)",0.5451259613037109,0.35304200649261475,-0.044179242104291916
1728496187.5678937,0,"NormalizedLandmark(x=0.5296465158462524, y=0.2448347508907318, z=-0.06920667737722397, visibility=0.0, presence=0.0)",0.5296465158462524,0.2448347508907318,-0.06920667737722397
1728496187.5678937,0,"NormalizedLandmark(x=0.5201398730278015, y=0.1750672310590744, z=-0.09258968383073807, visibility=0.0, presence=0.0)",0.5201398730278015,0.1750672310590744,-0.09258968383073807
1728496187.5678937,0,"NormalizedLandmark(x=0.5116325616836548, y=0.1107889711856842, z=-0.11199948191642761, visibility=0.0, presence=0.0)",0.5116325616836548,0.1107889711856842,-0.11199948191642761
1728496187.5678937,0,"NormalizedLandmark(x=0.5018818378448486, y=0.3782118856906891, z=-0.050696033984422684, visibility=0.0, presence=0.0)",0.5018818378448486,0.3782118856906891,-0.050696033984422684
1728496187.5678937,0,"NormalizedLandmark(x=0.48118311166763306, y=0.2788713276386261, z=-0.07914260774850845, visibility=0.0, presence=0.0)",0.48118311166763306,0.2788713276386261,-0.07914260774850845
1728496187.5678937,0,"NormalizedLandmark(x=0.46966874599456787, y=0.2180641144514084, z=-0.09950130432844162, visibility=0.0, presence=0.0)",0.46966874599456787,0.2180641144514084,-0.09950130432844162
1728496187.5678937,0,"NormalizedLandmark(x=0.4630414843559265, y=0.15898112952709198, z=-0.11465022712945938, visibility=0.0, presence=0.0)",0.4630414843559265,0.15898112952709198,-0.11465022712945938
1728496187.5678937,0,"NormalizedLandmark(x=0.4643758535385132, y=0.42393577098846436, z=-0.060359109193086624, visibility=0.0, presence=0.0)",0.4643758535385132,0.42393577098846436,-0.060359109193086624
1728496187.5678937,0,"NormalizedLandmark(x=0.4323388934135437, y=0.3604050576686859, z=-0.08933024853467941, visibility=0.0, presence=0.0)",0.4323388934135437,0.3604050576686859,-0.08933024853467941
1728496187.5678937,0,"NormalizedLandmark(x=0.41518014669418335, y=0.3177441358566284, z=-0.10400938242673874, visibility=0.0, presence=0.0)",0.41518014669418335,0.3177441358566284,-0.10400938242673874
1728496187.5678937,0,"NormalizedLandmark(x=0.4026208221912384, y=0.275017112493515, z=-0.11405744403600693, visibility=0.0, presence=0.0)",0.4026208221912384,0.275017112493515,-0.11405744403600693
1728496187.6344953,0,"NormalizedLandmark(x=0.5446226596832275, y=0.5971826314926147, z=1.6204047881274164e-07, visibility=0.0, presence=0.0)",0.5446226596832275,0.5971826314926147,1.6204047881274164e-07
1728496187.6344953,0,"NormalizedLandmark(x=0.6179777383804321, y=0.552361249923706, z=-0.03729456290602684, visibility=0.0, presence=0.0)",0.6179777383804321,0.552361249923706,-0.03729456290602684
1728496187.6344953,0,"NormalizedLandmark(x=0.6718138456344604, y=0.4782797694206238, z=-0.05350860208272934, visibility=0.0, presence=0.0)",0.6718138456344604,0.4782797694206238,-0.05350860208272934
1728496187.6344953,0,"NormalizedLandmark(x=0.7022576928138733, y=0.4134976863861084, z=-0.06776413321495056, visibility=0.0, presence=0.0)",0.7022576928138733,0.4134976863861084,-0.06776413321495056
1728496187.6344953,0,"NormalizedLandmark(x=0.7303927540779114, y=0.35876354575157166, z=-0.08366447687149048, visibility=0.0, presence=0.0)",0.7303927540779114,0.35876354575157166,-0.08366447687149048
1728496187.6344953,0,"NormalizedLandmark(x=0.5951413512229919, y=0.3558907210826874, z=-0.04155750945210457, visibility=0.0, presence=0.0)",0.5951413512229919,0.3558907210826874,-0.04155750945210457
1728496187.6344953,0,"NormalizedLandmark(x=0.5932365655899048, y=0.2639617621898651, z=-0.06874564290046692, visibility=0.0, presence=0.0)",0.5932365655899048,0.2639617621898651,-0.06874564290046692
1728496187.6344953,0,"NormalizedLandmark(x=0.591336727142334, y=0.20877428352832794, z=-0.09081598371267319, visibility=0.0, presence=0.0)",0.591336727142334,0.20877428352832794,-0.09081598371267319
1728496187.6344953,0,"NormalizedLandmark(x=0.5892701745033264, y=0.15765348076820374, z=-0.1081719845533371, visibility=0.0, presence=0.0)",0.5892701745033264,0.15765348076820374,-0.1081719845533371
1728496187.6344953,0,"NormalizedLandmark(x=0.5451259613037109, y=0.35304200649261475, z=-0.044179242104291916, visibility=0.0, presence=0.0)",0.5451259613037109,0.35304200649261475,-0.044179242104291916
1728496187.6344953,0,"NormalizedLandmark(x=0.5296465158462524, y=0.2448347508907318, z=-0.06920667737722397, visibility=0.0, presence=0.0)",0.5296465158462524,0.2448347508907318,-0.06920667737722397
1728496187.6344953,0,"NormalizedLandmark(x=0.5201398730278015, y=0.1750672310590744, z=-0.09258968383073807, visibility=0.0, presence=0.0)",0.5201398730278015,0.1750672310590744,-0.09258968383073807
1728496187.6344953,0,"NormalizedLandmark(x=0.5116325616836548, y=0.1107889711856842, z=-0.11199948191642761, visibility=0.0, presence=0.0)",0.5116325616836548,0.1107889711856842,-0.11199948191642761
1728496187.6344953,0,"NormalizedLandmark(x=0.5018818378448486, y=0.3782118856906891, z=-0.050696033984422684, visibility=0.0, presence=0.0)",0.5018818378448486,0.3782118856906891,-0.050696033984422684
1728496187.6344953,0,"NormalizedLandmark(x=0.48118311166763306, y=0.2788713276386261, z=-0.07914260774850845, visibility=0.0, presence=0.0)",0.48118311166763306,0.2788713276386261,-0.07914260774850845
1728496187.6344953,0,"NormalizedLandmark(x=0.46966874599456787, y=0.2180641144514084, z=-0.09950130432844162, visibility=0.0, presence=0.0)",0.46966874599456787,0.2180641144514084,-0.09950130432844162
1728496187.6344953,0,"NormalizedLandmark(x=0.4630414843559265, y=0.15898112952709198, z=-0.11465022712945938, visibility=0.0, presence=0.0)",0.4630414843559265,0.15898112952709198,-0.11465022712945938
1728496187.6344953,0,"NormalizedLandmark(x=0.4643758535385132, y=0.42393577098846436, z=-0.060359109193086624, visibility=0.0, presence=0.0)",0.4643758535385132,0.42393577098846436,-0.060359109193086624
1728496187.6344953,0,"NormalizedLandmark(x=0.4323388934135437, y=0.3604050576686859, z=-0.08933024853467941, visibility=0.0, presence=0.0)",0.4323388934135437,0.3604050576686859,-0.08933024853467941
1728496187.6344953,0,"NormalizedLandmark(x=0.41518014669418335, y=0.3177441358566284, z=-0.10400938242673874, visibility=0.0, presence=0.0)",0.41518014669418335,0.3177441358566284,-0.10400938242673874
1728496187.6344953,0,"NormalizedLandmark(x=0.4026208221912384, y=0.275017112493515, z=-0.11405744403600693, visibility=0.0, presence=0.0)",0.4026208221912384,0.275017112493515,-0.11405744403600693
1728496187.684758,0,"NormalizedLandmark(x=0.5460532903671265, y=0.591004490852356, z=1.7248521544388495e-07, visibility=0.0, presence=0.0)",0.5460532903671265,0.591004490852356,1.7248521544388495e-07
1728496187.684758,0,"NormalizedLandmark(x=0.6183596849441528, y=0.5502539277076721, z=-0.03988506272435188, visibility=0.0, presence=0.0)",0.6183596849441528,0.5502539277076721,-0.03988506272435188
1728496187.684758,0,"NormalizedLandmark(x=0.6729316115379333, y=0.4748106002807617, z=-0.05583951622247696, visibility=0.0, presence=0.0)",0.6729316115379333,0.4748106002807617,-0.05583951622247696
1728496187.684758,0,"NormalizedLandmark(x=0.7043092250823975, y=0.4100055694580078, z=-0.06918644160032272, visibility=0.0, presence=0.0)",0.7043092250823975,0.4100055694580078,-0.06918644160032272
1728496187.684758,0,"NormalizedLandmark(x=0.7321032881736755, y=0.3547041714191437, z=-0.08409881591796875, visibility=0.0, presence=0.0)",0.7321032881736755,0.3547041714191437,-0.08409881591796875
1728496187.684758,0,"NormalizedLandmark(x=0.5962066054344177, y=0.3516507148742676, z=-0.04330384358763695, visibility=0.0, presence=0.0)",0.5962066054344177,0.3516507148742676,-0.04330384358763695
1728496187.684758,0,"NormalizedLandmark(x=0.5948667526245117, y=0.25938865542411804, z=-0.07053487002849579, visibility=0.0, presence=0.0)",0.5948667526245117,0.25938865542411804,-0.07053487002849579
1728496187.684758,0,"NormalizedLandmark(x=0.5932090282440186, y=0.2040410339832306, z=-0.0923951119184494, visibility=0.0, presence=0.0)",0.5932090282440186,0.2040410339832306,-0.0923951119184494
1728496187.684758,0,"NormalizedLandmark(x=0.5911038517951965, y=0.1540929228067398, z=-0.10948468744754791, visibility=0.0, presence=0.0)",0.5911038517951965,0.1540929228067398,-0.10948468744754791
1728496187.684758,0,"NormalizedLandmark(x=0.5455249547958374, y=0.34710267186164856, z=-0.044599950313568115, visibility=0.0, presence=0.0)",0.5455249547958374,0.34710267186164856,-0.044599950313568115
1728496187.684758,0,"NormalizedLandmark(x=0.5309330821037292, y=0.23766079545021057, z=-0.06933123618364334, visibility=0.0, presence=0.0)",0.5309330821037292,0.23766079545021057,-0.06933123618364334
1728496187.684758,0,"NormalizedLandmark(x=0.5224573016166687, y=0.16923284530639648, z=-0.09244219213724136, visibility=0.0, presence=0.0)",0.5224573016166687,0.16923284530639648,-0.09244219213724136
1728496187.684758,0,"NormalizedLandmark(x=0.5154216289520264, y=0.10659541189670563, z=-0.11148112267255783, visibility=0.0, presence=0.0)",0.5154216289520264,0.10659541189670563,-0.11148112267255783
